,lon,lat,Penetratable_Canopy_Cover,height_m,Plant_Area_Index,Height_Diversity,Foliage_Clumping,Gap_probability,canopy_cover_pct,Colour
771,-10.81998994,7.73249474,0.987787664,35.15,4.625235081,3.258499384,1,0.098596945,0.899808764,red
772,-10.81969185,7.732913668,0.989922106,27.79,5.153698444,3.167332888,1,0.075666882,0.922698319,red
773,-10.81938787,7.733333552,0.990693271,30.52,6.504622936,3.242420197,1,0.038462408,0.95983696,red
774,-10.81908783,7.733752795,0.987823427,25.72,4.544163704,3.109557867,1,0.102683119,0.89572984,red
775,-10.81878696,7.734172172,0.990295172,36.79,5.45025301,3.281767845,1,0.065222241,0.933124483,red
776,-10.818493,7.73459042,0.991510034,30.29,4.223596573,3.280509233,1,0.120568186,0.877876461,red
777,-10.81818978,7.735010168,0.983928382,50.04,7.804297924,3.308352232,1,0.020059299,0.978207588,red
778,-10.81789415,7.735428678,0.986947298,36.02,3.747750998,3.259449959,1,0.153018653,0.845483363,red
779,-10.81759254,7.735848153,0.985175371,39.75,5.904489994,3.320517778,1,0.051949888,0.946373403,red
780,-10.81729456,7.736267027,0.995595634,34.06,5.143282413,3.125857353,1,0.076062687,0.922303259,red
781,-10.81699438,7.736686252,0.979291677,31.82,3.273101568,3.266310692,1,0.194086701,0.804487944,red
782,-10.81670235,7.737104142,0.933465064,6.38,0.229343474,1.813111663,1,0.891477644,0.108330406,red
783,-10.81639777,7.737524058,0.942532182,9.6,0.766003788,2.037427425,1,0.681349099,0.318087339,red
784,-10.81609564,7.737943564,0.954748929,6.92,0.019967502,0.636514187,1,0.990048409,0.009933991,red
785,-10.81579333,7.738363085,0.950426042,14.21,3.380093813,2.463718414,1,0.183959231,0.814597547,red
786,-10.81548867,7.738782972,0.975485444,12.34,1.495227456,2.381191254,1,0.472868353,0.5261994,red
787,-10.81518179,7.739203205,0.987237275,15.59,3.287855864,2.547305822,1,0.192657679,0.805914521,red
788,-10.814873,7.739623729,0.982769251,28.98,4.205174446,2.879893541,1,0.121685892,0.876760781,red
789,-10.8145808,7.740041543,0.979040563,11.81,1.030023217,2.209806442,1,0.596948743,0.402338445,red
790,-10.81427898,7.740460903,0.98239255,9.82,0.268407941,2.110481262,1,0.874203801,0.12557371,red
791,-10.81397624,7.740880395,0.944583118,7.13,0.010748252,1.379917622,1,0.994630814,0.005359686,red
792,-10.8136741,7.741299774,0.944593132,9.82,0.603228271,2.160954475,1,0.739228308,0.260310531,red
793,-10.81337103,7.74171929,0.954003811,11.43,0.20761925,2.01327014,1,0.90123111,0.098594204,red
794,-10.81307144,7.742138224,0.982101858,8.89,0.807974458,1.876616001,1,0.667174935,0.332236439,red
795,-10.81276849,7.74255769,0.988887727,9.9,1.836616755,2.02091074,1,0.398544818,0.600391507,red
796,-10.81246493,7.742977242,0.976853848,7.55,0.305131614,1.961501837,1,0.858270347,0.141478971,red
797,-10.81215851,7.743397333,0.978830159,7.59,0.466763437,1.908764482,1,0.791523933,0.208107397,red
798,-10.81185383,7.74381713,0.974924624,5.98,0.273920774,1.715179682,1,0.871793211,0.127980053,red
799,-10.81154789,7.744237118,0.986629605,12.44,1.54072845,2.337581158,1,0.462213188,0.53683573,red
800,-10.81124874,7.744655992,0.97522825,6.13,0.057400838,1.297417998,1,0.971658111,0.028291758,red
801,-10.81094697,7.74507528,0.946330369,5.76,0.01900634,0.897045255,1,0.990525186,0.009458078,red
802,-10.81064321,7.74549488,0.980152011,8.56,0.050625253,1.761598349,1,0.97496134,0.02499439,red
803,-10.81033288,7.745915535,0.946486354,32.45,-9999,-9999,1,-9999,-9999,black
804,-10.81004248,7.746332944,0.958285034,9.15,0.459197223,2.078686476,1,0.794529319,0.205107301,red
805,-10.80973893,7.746752481,0.98025912,12.4,1.251068592,2.319433451,1,0.534382999,0.464793563,red
806,-10.80942957,7.747172949,0.947790742,24.53,1.409723639,2.917577267,1,0.493560135,0.505544245,red
807,-10.80913046,7.747591744,0.984908998,17.23,1.401490569,2.805507421,1,0.495599717,0.50350827,red
808,-10.80882077,7.74801225,0.981865168,29.95,5.257255077,3.281665802,1,0.071842112,0.926516473,red
809,-10.8085244,7.748430586,0.95003438,14.25,0.334370852,2.638308525,1,0.845792174,0.15393512,red
810,-10.80821906,7.748850369,0.973577797,19.04,1.974038959,2.787702799,1,0.372034729,0.626854718,red
811,-10.80791642,7.749269707,0.950806916,17.72,0.569047928,2.831406355,1,0.751993179,0.24756822,red
812,-10.80760486,7.749690488,0.973008275,32.24,3.067780972,3.198388577,1,0.215109542,0.7835024,red
813,-10.80730733,7.750108982,0.949539959,21.28,0.733148813,2.947213888,1,0.69265461,0.306801885,red
814,-10.80699729,7.750529499,0.988459706,27.04,3.741973877,3.117569923,1,0.153462127,0.845040858,red
815,-10.80669149,7.750949315,0.952428818,25.36,1.793261051,3.154803038,1,0.407294452,0.5916574,red
816,-10.80638618,7.75136904,0.989762306,30.78,5.535122871,2.999918461,1,0.062507786,0.935834348,red
817,-10.8060883,7.751787543,0.942461669,10.23,0.852130592,2.067477465,1,0.652580976,0.346804678,red
818,-10.80578758,7.752206491,0.949905872,5.07,0.148870736,1.698816061,1,0.928145051,0.071727864,red
819,-10.80548455,7.752625795,0.937285006,4.9,0.069961652,1.724861264,1,0.965564072,0.034375012,red
820,-10.80517642,7.753045908,0.974840164,14.43,0.519236505,2.469146252,1,0.770991325,0.228603721,red
821,-10.80487677,7.75346462,0.982511878,6.19,0.23784332,1.764181972,1,0.887690306,0.112111069,red
822,-10.80456876,7.753884665,0.971582234,15.06,0.297595948,2.513052225,1,0.861516058,0.138239041,red
823,-10.80427093,7.754303031,0.940945327,4.59,0.036845885,1.497947216,1,0.981713712,0.01825398,red
824,-10.80395604,7.754724121,0.982117236,31.42,4.483030319,3.288336515,1,0.105876096,0.892542899,red
825,-10.80364992,7.755143685,0.989058673,37.54,7.214619637,3.33954978,1,0.026951948,0.971327484,red
826,-10.80334987,7.755562232,0.979665399,27.97,2.314665794,3.130457878,1,0.313679695,0.685106754,red
827,-10.80304285,7.755981879,0.947089672,31.6,3.065225363,3.239563465,1,0.215385169,0.783227503,red
828,-10.80274468,7.756400054,0.950858951,21.35,2.951496601,2.939296246,1,0.228010803,0.77062422,red
829,-10.80244247,7.756818845,0.949094892,15.63,1.761423349,2.519501448,1,0.413841724,0.58512187,red
830,-10.80213942,7.757237735,0.942218244,9.19,0.416806459,2.101954222,1,0.811579943,0.188086897,red
831,-10.80183608,7.75765663,0.931587994,8.26,0.042825602,2.021508694,1,0.978777707,0.021184774,red
832,-10.80152918,7.75807606,0.977851093,20.42,0.959570348,2.874359846,1,0.61839062,0.380934685,red
833,-10.80122253,7.758495406,0.935572386,21.72,0.209755942,2.659984112,1,0.900267124,0.099556521,red
834,-10.80091891,7.758914211,0.940413654,24.27,0.609682918,3.174618483,1,0.736842334,0.262692422,red
835,-10.80062407,7.759331544,0.970847189,5.3,0.269766271,1.60565865,1,0.873609304,0.126167238,red
836,-10.80031775,7.75975069,0.944294274,6.19,0.173526883,1.892482519,1,0.916753054,0.083099738,red
837,-10.80000996,7.760170023,0.943457127,8.4,0.032211643,1.574789524,1,0.98399514,0.015976589,red
838,-10.79970569,7.76058874,0.989059389,13.15,2.043210983,2.382755041,1,0.359365642,0.639501691,red
839,-10.79940334,7.7610071,0.987445533,10.72,1.403984189,2.133726835,1,0.494981259,0.504125893,red
840,-10.79910078,7.761425455,0.977294803,8.36,0.443489611,1.979026079,1,0.800805211,0.198842615,red
841,-10.79879884,7.761843672,0.924561262,4.32,0.059414662,1.433670282,1,0.970678508,0.029269639,red
842,-10.7984943,7.762262278,0.932946026,5.11,0.127402619,1.668149829,1,0.938179374,0.061711341,red
843,-10.79819327,7.762680284,0.957277596,6.13,0.112900399,1.932788372,1,0.945019066,0.054883733,red
844,-10.7978877,7.763099001,0.979058266,11.43,0.530532241,2.357134104,1,0.766641557,0.232945874,red
845,-10.79758367,7.763517447,0.981586218,18.62,2.439790249,2.746915579,1,0.294623911,0.70412904,red
846,-10.7972883,7.763934464,0.980579913,5.9,0.223218292,1.70141542,1,0.894217014,0.105595991,red
847,-10.79698439,7.764352853,0.943317831,7.73,0.323457062,1.961522579,1,0.850428462,0.149307087,red
848,-10.7966763,7.76477191,0.94566077,16.89,0.780446887,2.720240116,1,0.676437914,0.32299003,red
849,-10.79637129,7.765190455,0.98782295,22.13,4.595190525,2.868321896,1,0.100092113,0.89831692,red
850,-10.79606856,7.765608625,0.978871405,20.2,1.259319901,2.852751732,1,0.532179117,0.466993809,red
851,-10.79577035,7.76602606,0.977036059,9.68,0.824674308,2.013290167,1,0.661617637,0.337784111,red
852,-10.79547042,7.766443772,0.934683919,4.32,0.047899935,1.396503091,1,0.976293147,0.023664944,red
853,-10.79516582,7.76686225,0.937165141,5.34,0.061727747,1.679605484,1,0.969554543,0.03039162,red
854,-10.79486471,7.767280168,0.942815363,4.55,0.091376483,1.569790483,1,0.955262423,0.044658456,red
855,-10.79455709,7.767699155,0.946429968,5.98,0.064633511,1.88303864,1,0.968144417,0.031799242,red
856,-10.79425151,7.768117826,0.979429662,5.42,0.199573666,1.620201945,1,0.904870391,0.094961427,red
857,-10.79395452,7.768535119,0.976771414,6.92,0.31645152,1.837934732,1,0.853417873,0.146322995,red
858,-10.79365021,7.768953623,0.979860365,6.61,0.053895861,1.907910943,1,0.973365486,0.026587443,red
859,-10.7933425,7.769372705,0.979298651,14.65,2.573138952,2.452135324,1,0.275588065,0.723131239,red
860,-10.79303715,7.769791431,0.971208096,18.31,1.32899785,2.854479313,1,0.513926089,0.485214561,red
861,-10.79274053,7.77020877,0.983856499,9.15,0.688906789,2.034482718,1,0.708175421,0.291308641,red
862,-10.79243306,7.7706279,0.975024641,10.88,0.472143888,2.244371653,1,0.789393723,0.210233927,red
863,-10.79212748,7.771046747,0.985856593,15.89,5.023318768,2.607072353,1,0.080773406,0.917601466,red
864,-10.79182429,7.771465232,0.995360672,14.85,5.166944504,2.371900797,1,0.075166643,0.923198342,red
865,-10.79152388,7.771883286,0.980442882,6.57,0.192464113,1.857979417,1,0.908098459,0.091739081,red
866,-10.79121993,7.772301931,0.957318127,9.8,0.397315145,2.204320669,1,0.81954217,0.180138782,red
867,-10.79091152,7.77272132,0.975072682,11.18,0.849521041,2.229060411,1,0.653434634,0.34595269,red
868,-10.79060591,7.773140265,0.987103522,16.15,3.042351007,2.606494188,1,0.217867211,0.780750036,red
869,-10.79030447,7.773558542,0.979182184,17.35,2.750540495,2.690596581,1,0.252156377,0.746521533,red
870,-10.79000095,7.773977167,0.955583394,8.4,0.120772257,2.153577566,1,0.941300273,0.058595937,red
871,-10.78970057,7.774395287,0.946596205,15.73,1.508627415,2.523502111,1,0.469705403,0.529357076,red
872,-10.78939907,7.774813591,0.95618701,20.3,4.898086548,2.861612082,1,0.086002372,0.912381768,red
873,-10.78909614,7.775232129,0.986209691,27.55,7.471513748,3.167369127,1,0.023697801,0.974576235,red
874,-10.78879416,7.775650511,0.963019192,16.45,2.523718596,2.543860197,1,0.282495081,0.716236472,red
875,-10.78848719,7.776069699,0.97539711,26.03,3.5002985,2.969899893,1,0.173210323,0.825328052,red
876,-10.78818608,7.776487926,0.945176482,18.29,0.805488884,2.714807034,1,0.668006301,0.331406802,red
877,-10.78789178,7.776905039,0.978575885,6.65,0.29556483,1.843152404,1,0.862393081,0.137363672,red
878,-10.78758803,7.777323673,0.978656113,6.94,0.26579538,1.862560987,1,0.875348628,0.124431007,red
879,-10.78728662,7.777741915,0.970119417,5.07,0.264964521,1.501476645,1,0.875712991,0.124067284,red
880,-10.78698074,7.778160864,0.94990319,6.01,0.013446325,0.636514187,1,0.993287563,0.006700573,red
881,-10.78666643,7.778581165,0.972960055,26.96,1.984590173,3.163290977,1,0.370073974,0.628812432,red
882,-10.78636325,7.778999633,0.982266724,25.77,2.726670742,3.125881433,1,0.25518927,0.743494034,red
883,-10.78606249,7.779417684,0.950803578,23.89,0.898065329,3.082956553,1,0.63773793,0.361621678,red
884,-10.78576659,7.779834916,0.937385917,9.31,0.438081712,2.089658737,1,0.802977383,0.196674347,red
885,-10.78545826,7.780254142,0.971345246,16.01,0.937050343,2.468211174,1,0.62540561,0.373932213,red
886,-10.78515328,7.780672794,0.950872838,20.97,0.21856755,2.775580168,1,0.896302521,0.10351418,red
887,-10.78484977,7.781091187,0.937571108,18.25,0.376636237,2.901412725,1,0.828074932,0.171621129,red
888,-10.78454005,7.781510569,0.986444294,28.12,2.579749823,3.26594758,1,0.274677068,0.724040747,red
889,-10.78423427,7.781929294,0.979958534,31.82,1.80674386,3.24144268,1,0.404553354,0.594394088,red
890,-10.78394626,7.782345118,0.948212802,4.3,0.07271795,1.610188961,1,0.964231968,0.035704784,red
891,-10.78363372,7.782764923,0.986593843,25.36,4.560372353,2.204636812,1,0.101853088,0.896559298,red
892,-10.78333661,7.783182212,0.975065172,4.3,0.133405387,1.482416153,1,0.935362816,0.064522952,red
893,-10.78303102,7.783600881,0.948168516,3.89,0.019488309,0.987968326,1,0.990286052,0.00969675,red
894,-10.78271014,7.784022038,0.93559432,34.63,0.439244688,2.928624868,1,0.802509785,0.197141141,red
895,-10.78241723,7.784438652,0.980457723,17.64,2.960005283,2.624983788,1,0.227041304,0.771592438,red
896,-10.78210775,7.78485797,0.987340987,24.56,2.484575272,3.089893341,1,0.28808853,0.710653067,red
897,-10.78180262,7.785276596,0.989240587,17.95,2.838404894,2.552046299,1,0.241299748,0.757359207,red
898,-10.78150212,7.785694484,0.953691483,5.46,0.00681706,0.636514187,1,0.99659127,0.003402717,red
899,-10.7811974,7.786113082,0.988346636,13.01,0.862159014,2.443722248,1,0.649311423,0.350068688,red
900,-10.78089323,7.786531612,0.978180408,12.52,0.333790004,2.423323393,1,0.846038401,0.153689459,red
901,-10.78059491,7.786949218,0.983494878,11.97,1.161986113,2.235894442,1,0.558767498,0.440452605,red
902,-10.78028465,7.7873688,0.988440692,19.52,4.83739233,2.758603811,1,0.088657126,0.909732103,red
903,-10.77998011,7.787787484,0.976251602,12.48,1.33460021,2.296592712,1,0.5124861,0.486652225,red
904,-10.77967668,7.788206029,0.981065631,20.94,1.772531033,2.926378489,1,0.411545902,0.587414026,red
905,-10.77937151,7.788624898,0.986368477,30.32,2.233665943,3.237091541,1,0.326668173,0.672141731,red
906,-10.77907288,7.789042748,0.952029884,18.18,0.857787073,2.768836737,1,0.650734901,0.348647773,red
907,-10.77876295,7.789462488,0.940523744,32.09,2.004558325,3.222299337,1,0.366391212,0.632488966,red
908,-10.77846631,7.78988012,0.948865235,18.25,0.884184122,2.712234974,1,0.642187595,0.357179999,red
909,-10.77815555,7.790300104,0.9875139,30.62,1.291493177,2.742944717,1,0.523671925,0.475486219,red
910,-10.77785135,7.790719077,0.987613618,30.37,2.633741856,3.132045984,1,0.267348468,0.73135668,red
911,-10.77754888,7.791137816,0.961099386,25.72,0.546247959,3.074500799,1,0.760630548,0.238946408,red
912,-10.77664032,7.792394478,0.984215438,29.2,6.15113163,3.045302153,1,0.045912821,0.952401042,red
913,-10.77633474,7.792813876,0.979329944,22.85,3.273500681,3.000473022,1,0.19404833,0.804527342,red
914,-10.77603219,7.793232812,0.989426613,28.45,6.930234432,3.09361577,1,0.031078106,0.967209578,red
915,-10.77573482,7.793650926,0.948003232,9.97,0.539061129,2.124769688,1,0.763373613,0.23620823,red
916,-10.77542387,7.794071355,0.943062782,23.48,3.753113508,2.988166809,1,0.152608588,0.84589386,red
917,-10.77512703,7.794489503,0.975187182,9.5,0.784455299,2.110521793,1,0.675081372,0.324344397,red
918,-10.77482662,7.794908241,0.940138817,3.61,0.05256908,1.339556336,1,0.974012554,0.025941508,red
919,-10.77450913,7.795329763,0.990348101,28.3,4.969619274,3.206163883,1,0.082975604,0.915403843,red
920,-10.77420299,7.795749437,0.995352387,28.84,4.830515385,2.787314892,1,0.088963121,0.909426928,red
921,-10.77389484,7.796169432,0.957272053,41.56,2.826102495,3.308673143,1,0.24279137,0.755870521,red
922,-10.77359564,7.796587962,0.986142039,33.13,4.619954586,3.259665728,1,0.098858409,0.899549127,red
923,-10.77328977,7.797007564,0.980508745,17.69,2.729288101,2.675848961,1,0.254855156,0.743828058,red
924,-10.77298389,7.797427147,0.979220808,8.78,0.023092145,1.106752157,1,0.988500118,0.011479556,red
925,-10.77267748,7.797846794,0.974181712,13.19,0.76477164,2.471605301,1,0.681770146,0.317667514,red
926,-10.77237457,7.798265843,0.975437403,22.21,3.030321836,2.993765354,1,0.219184116,0.779436111,red
927,-10.77207807,7.798683817,0.943454981,7.03,0.01232481,0.665385604,1,0.993845701,0.006143423,red
928,-10.77177489,7.799102839,0.943781912,31.15,1.170513153,3.36003685,1,0.556386173,0.442829907,red
929,-10.77147159,7.799521842,0.982422352,30.86,1.915302873,3.353790283,1,0.383143127,0.615766823,red
930,-10.77116506,7.799941322,0.954764843,27.14,0.939706922,3.042123079,1,0.624574184,0.374762416,red
931,-10.77086833,7.800359157,0.979190886,23.37,1.181347132,2.986535311,1,0.553375125,0.44583565,red
932,-10.77056212,7.800778484,0.983831823,28.15,4.717895031,3.21623683,1,0.094125777,0.90427345,red
933,-10.77025773,7.80119747,0.980959654,28.2,1.843412399,3.228688955,1,0.397191077,0.601743698,red
934,-10.76995073,7.801616839,0.980422854,32.65,4.014892101,3.305330515,1,0.133854792,0.864614666,red
935,-10.76965872,7.802033734,0.955441654,15.26,0.428422004,2.727442741,1,0.80687201,0.192786694,red
936,-10.76935342,7.802452759,0.972956479,17.5,0.85376519,2.688963175,1,0.652047217,0.347337902,red
937,-10.76905229,7.802871079,0.983580291,20.61,4.877560139,2.400871515,1,0.086891308,0.911495149,red
938,-10.76874718,7.803290025,0.97593987,15.59,1.979557872,2.555057049,1,0.371008217,0.627880275,red
939,-10.76843157,7.803710661,0.990556717,29.02,3.462083817,3.177384853,1,0.176557943,0.821986973,red
940,-10.76812528,7.804129769,0.981746197,36.84,4.761812687,3.296869755,1,0.092077829,0.90631783,red
941,-10.76782528,7.804547846,0.988428235,27.97,4.674291611,3.146076918,1,0.096204124,0.902198792,red
942,-10.76751787,7.804967127,0.978035688,29.8,3.454715014,3.280962229,1,0.177210793,0.821335256,red
943,-10.81362919,7.731608852,0.98843509,35.24,5.667859554,3.343342781,1,0.058503397,0.9399243,red
944,-10.81333037,7.732027849,0.987444162,34.22,4.793937683,3.335002422,1,0.090629235,0.907852113,red
945,-10.81302673,7.732447677,0.981010199,34.75,4.825124741,3.230620623,1,0.089224637,0.909254372,red
946,-10.81272505,7.732867167,0.987869322,37.81,4.507403851,3.249566555,1,0.104614623,0.893890083,red
947,-10.81242508,7.733286357,0.984569132,31.79,5.413103104,3.335379362,1,0.066465057,0.931975961,red
948,-10.81212651,7.733705302,0.950665116,32.09,0.430753887,2.633416176,1,0.805947065,0.193728879,red
949,-10.81183809,7.734122488,0.978469074,6.42,0.393151224,1.780366898,1,0.821269095,0.178432405,red
950,-10.81153578,7.734542068,0.948268116,5.53,0.149391264,1.733495951,1,0.92790997,0.071969651,red
951,-10.81123507,7.734961363,0.985242844,5.42,0.20968014,1.687930465,1,0.900310636,0.099522904,red
952,-10.81093139,7.735381163,0.955039382,8.6,0.537798107,2.036004543,1,0.763876736,0.235728964,red
953,-10.81061099,7.735803843,0.989640117,31.97,4.187933922,3.317871332,1,0.122766674,0.875768423,red
954,-10.81030625,7.736223807,0.986744881,34.4,4.405327797,3.274171829,1,0.110101968,0.888411999,red
955,-10.81000633,7.736642924,0.977588534,33.59,3.233629942,3.126770496,1,0.19799383,0.800666869,red
956,-10.80969996,7.737063142,0.987141252,35.72,4.355040073,3.178747177,1,0.112910219,0.885608435,red
